;cd_instrumento;tp_instrumento;stp_instrumento;dt_medicao;hr_medicao;sit_medicao;valor;tp_coleta;just_n_medicao;numero_OS;cond_adversa;obs;unid_medida_u;unid_medida_y;leitura_m;unid_medida_w;unid_medida_aa;unid_medida_ac;lei_manual_m;leitura;leitua_sensor_u1;cota_z;leitura_sensor_u1;unid_medida;Valor;unid_medida_aec;desv_padrao
5217;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-07;0:57.29;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-466;;;;;;;;;;;;;;;0
5218;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-07;0:47.30;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-464;;;;;;;;;;;;;;;0
5219;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-07;0:27.29;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-460;;;;;;;;;;;;;;;0
5220;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-07;0:10.00;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-457;;;;;;;;;;;;;;;0
5221;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-07;0:17.30;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-458;;;;;;;;;;;;;;;0
5222;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-07;0:40.00;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-463;;;;;;;;;;;;;;;0
5223;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-07;0:07.30;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-456;;;;;;;;;;;;;;;0
5224;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-07;0:49.59;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-465;;;;;;;;;;;;;;;0
5225;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-07;0:30.00;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-461;;;;;;;;;;;;;;;0
5226;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-08;0:10.00;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-469;;;;;;;;;;;;;;;0
5227;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-08;0:37.30;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-472;;;;;;;;;;;;;;;0
5228;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-08;0:49.59;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-474;;;;;;;;;;;;;;;0
5229;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-08;0:07.30;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-468;;;;;;;;;;;;;;;0
5230;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-08;0:27.29;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-471;;;;;;;;;;;;;;;0
5231;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-08;0:17.30;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-470;;;;;;;;;;;;;;;0
5232;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-08;0:00.00;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-467;;;;;;;;;;;;;;;0
5233;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-08;0:47.30;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-473;;;;;;;;;;;;;;;0
5234;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-09;0:57.29;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-485;;;;;;;;;;;;;;;0
5235;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-09;0:27.29;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-480;;;;;;;;;;;;;;;0
5236;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-09;0:37.30;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-482;;;;;;;;;;;;;;;0
5237;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-09;0:10.00;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-477;;;;;;;;;;;;;;;0
5238;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-09;0:49.59;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-484;;;;;;;;;;;;;;;0
5239;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-09;0:19.59;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-479;;;;;;;;;;;;;;;0
5240;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-09;0:47.30;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-483;;;;;;;;;;;;;;;0
5241;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-09;0:17.30;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-478;;;;;;;;;;;;;;;0
5242;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-09;0:00.00;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-475;;;;;;;;;;;;;;;0
5243;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-09;0:30.00;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-481;;;;;;;;;;;;;;;0
5244;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-09;0:07.30;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-476;;;;;;;;;;;;;;;0
5245;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-10;0:10.00;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-488;;;;;;;;;;;;;;;0
5246;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-10;0:49.59;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-496;;;;;;;;;;;;;;;0
5247;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-10;0:07.30;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-487;;;;;;;;;;;;;;;0
5248;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-10;0:40.00;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-494;;;;;;;;;;;;;;;0
5249;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-10;0:00.00;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-486;;;;;;;;;;;;;;;0
5250;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-10;0:47.30;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-495;;;;;;;;;;;;;;;0
5251;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-10;0:17.30;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-489;;;;;;;;;;;;;;;0
5252;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-10;0:37.30;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-493;;;;;;;;;;;;;;;0
5253;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-10;0:19.59;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-490;;;;;;;;;;;;;;;0
5254;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-10;0:30.00;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-492;;;;;;;;;;;;;;;0
5255;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-10;0:27.29;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-491;;;;;;;;;;;;;;;0
5256;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-11;0:37.30;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-503;;;;;;;;;;;;;;;0
5257;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-11;0:19.59;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-500;;;;;;;;;;;;;;;0
5258;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-11;0:00.00;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-497;;;;;;;;;;;;;;;0
5259;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-11;0:57.29;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-506;;;;;;;;;;;;;;;0
5260;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-11;0:07.30;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-498;;;;;;;;;;;;;;;0
5261;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-11;0:27.29;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-501;;;;;;;;;;;;;;;0
5262;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-11;0:47.30;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-505;;;;;;;;;;;;;;;0
5263;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-11;0:40.00;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-504;;;;;;;;;;;;;;;0
5264;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-11;0:30.00;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-502;;;;;;;;;;;;;;;0
5265;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-11;0:17.30;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-499;;;;;;;;;;;;;;;0
5266;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-12;0:00.00;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-507;;;;;;;;;;;;;;;0
5267;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-12;0:40.00;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-512;;;;;;;;;;;;;;;0
5268;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-12;0:27.29;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-511;;;;;;;;;;;;;;;0
5269;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-12;0:19.59;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-510;;;;;;;;;;;;;;;0
5270;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-12;0:07.30;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-508;;;;;;;;;;;;;;;0
5271;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-12;0:47.30;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-513;;;;;;;;;;;;;;;0
5272;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-12;0:17.30;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-509;;;;;;;;;;;;;;;0
5273;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-13;0:57.29;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-518;;;;;;;;;;;;;;;0
5274;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-13;0:47.30;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-516;;;;;;;;;;;;;;;0
5275;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-13;0:07.30;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-514;;;;;;;;;;;;;;;0
5276;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-13;0:49.59;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-517;;;;;;;;;;;;;;;0
5277;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-13;0:17.30;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-515;;;;;;;;;;;;;;;0
5278;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-14;0:47.30;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-527;;;;;;;;;;;;;;;0
5279;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-14;0:07.30;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-520;;;;;;;;;;;;;;;0
5280;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-14;0:37.30;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-525;;;;;;;;;;;;;;;0
5281;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-14;0:40.00;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-526;;;;;;;;;;;;;;;0
5282;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-14;0:49.59;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-528;;;;;;;;;;;;;;;0
5283;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-14;0:10.00;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-521;;;;;;;;;;;;;;;0
5284;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-14;0:57.29;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-529;;;;;;;;;;;;;;;0
5285;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-14;0:30.00;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-524;;;;;;;;;;;;;;;0
5286;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-14;0:00.00;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-519;;;;;;;;;;;;;;;0
5287;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-14;0:19.59;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-523;;;;;;;;;;;;;;;0
5288;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-14;0:17.30;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-522;;;;;;;;;;;;;;;0
5289;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-15;0:30.00;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-536;;;;;;;;;;;;;;;0
5290;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-15;0:10.00;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-532;;;;;;;;;;;;;;;0
5291;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-15;0:49.59;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-539;;;;;;;;;;;;;;;0
5292;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-15;0:00.00;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-530;;;;;;;;;;;;;;;0
5293;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-15;0:19.59;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-534;;;;;;;;;;;;;;;0
5294;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-15;0:27.29;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-535;;;;;;;;;;;;;;;0
5295;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-15;0:07.30;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-531;;;;;;;;;;;;;;;0
5296;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-15;0:37.30;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-537;;;;;;;;;;;;;;;0
5297;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-15;0:40.00;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-538;;;;;;;;;;;;;;;0
5298;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-15;0:17.30;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-533;;;;;;;;;;;;;;;0
5299;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-16;0:10.00;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-541;;;;;;;;;;;;;;;0
5300;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-16;0:49.59;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-545;;;;;;;;;;;;;;;0
5301;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-16;0:40.00;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-544;;;;;;;;;;;;;;;0
5302;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-16;0:00.00;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-540;;;;;;;;;;;;;;;0
5303;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-16;0:19.59;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-542;;;;;;;;;;;;;;;0
5304;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-16;0:30.00;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-543;;;;;;;;;;;;;;;0
5305;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-17;0:19.59;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-548;;;;;;;;;;;;;;;0
5306;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-17;0:30.00;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-549;;;;;;;;;;;;;;;0
5307;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-17;0:49.59;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-551;;;;;;;;;;;;;;;0
5308;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-17;0:40.00;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-550;;;;;;;;;;;;;;;0
5309;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-17;0:10.00;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-547;;;;;;;;;;;;;;;0
5310;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-17;0:00.00;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-546;;;;;;;;;;;;;;;0
5311;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-18;0:00.00;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-552;;;;;;;;;;;;;;;0
5312;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-18;0:10.00;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-553;;;;;;;;;;;;;;;0
5313;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-18;0:40.00;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-556;;;;;;;;;;;;;;;0
5314;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-18;0:19.59;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-554;;;;;;;;;;;;;;;0
5315;PICBMV2PZ017;Piezômetro;Casagrande;2020-02-18;0:49.59;Realizada;;;;;SECO;ALTERAÇÃO PARA SECO CONFORME TRABALHO DE SANEAMENTO DE DADOS GEOTEC - GEOANSATA VALE-GST-RB3-557;;;;;;;;;;;;;;;0
